Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Type,Schedule_Queue_Count,is_LP_Migration_ON,GVT_Method,GVT_Period,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Average_Memory_Usage_(MB)
traffic,./traffic_sim,10000,8,unsorted-bottom:96,4,off,asynchronous,1000,32,8.0146,10000,6395834,0,164707,0,12817,6732,376059,164707,6403463,6231127,358
traffic,./traffic_sim,10000,16,unsorted-bottom:96,1,off,asynchronous,1000,32,17.6722,10000,6231127,0,0,0,0,0,0,0,6231127,6231127,212
traffic,./traffic_sim,10000,32,unsorted-bottom:96,1,off,asynchronous,1000,32,17.4767,10000,6231127,0,0,0,0,0,0,0,6231127,6231127,197
traffic,./traffic_sim,10000,64,unsorted-bottom:96,1,off,asynchronous,1000,32,17.5856,10000,6231142,0,15,0,7,0,51,15,6231142,6231127,192
traffic,./traffic_sim,10000,16,unsorted-bottom:96,2,off,asynchronous,1000,32,10.6822,10000,6238780,0,7653,0,1651,175,29917,7653,6238963,6231127,252
traffic,./traffic_sim,10000,32,unsorted-bottom:96,2,off,asynchronous,1000,32,9.97401,10000,6238889,0,7762,0,1603,170,29544,7762,6239019,6231127,250
traffic,./traffic_sim,10000,64,unsorted-bottom:96,2,off,asynchronous,1000,32,9.90136,10000,6238984,0,7857,0,1692,151,29982,7857,6239054,6231127,235
traffic,./traffic_sim,10000,16,unsorted-bottom:96,4,off,asynchronous,1000,32,5.85938,10000,6415601,0,184474,0,14589,7939,436887,184474,6422831,6231127,374
traffic,./traffic_sim,10000,32,unsorted-bottom:96,4,off,asynchronous,1000,32,6.2578,10000,6495223,0,264096,0,20620,12122,623303,264096,6508710,6231127,375
traffic,./traffic_sim,10000,64,unsorted-bottom:96,4,off,asynchronous,1000,32,5.92239,10000,6345882,0,114755,0,12163,5013,315419,114755,6357905,6231127,352
traffic,./traffic_sim,10000,16,unsorted-bottom:96,8,off,asynchronous,1000,32,4.78011,10000,6386492,0,155365,0,15920,6018,404970,155365,6399645,6231127,495
traffic,./traffic_sim,10000,32,unsorted-bottom:96,8,off,asynchronous,1000,32,4.1896,10000,6384602,0,153475,0,16716,7094,435137,153475,6413400,6231127,501
